X (m),Y (m),Z (m),RX_sim,delta
4.687,-113.205,2029,-86.51,13.11
1.656,-113.047,2029,-87.0,11.5
-1.377,-112.999,2029,-86.95,11.25
-4.41,-112.951,2029,-86.89,11.89
-7.546,-113.012,2029,-87.3,13.2
-10.68,-112.963,2029,-88.09,14.89
-13.711,-112.804,2029,-88.4,8.1
-19.979,-112.706,2029,-89.26,8.96
-23.012,-112.658,2029,-81.57,-3.83
-26.144,-112.497,2029,-82.11,-1.39
-32.412,-112.399,2029,-83.88,0.38
-35.647,-112.348,2029,-85.2,-2.7
-41.816,-112.361,2029,-94.87,8.77
-44.948,-112.201,2029,-96.06,12.56
-48.075,-111.708,2029,-97.32,11.32
-50.81,-111.998,2029,-98.01,12.81
-52.753,-113.408,2029,-98.97,15.47
-53.712,-116.495,2029,-99.77,17.87
-53.671,-120.263,2029,-100.42,17.62
-52.613,-123.715,2029,-100.49,16.69
-50.629,-126.184,2029,-99.18,15.48
-47.811,-127.004,2029,-98.17,18.37
-44.164,-126.618,2029,-96.84,17.74
-40.613,-125.898,2029,-95.05,16.45
-33.425,-125.347,2029,-91.57,14.07
-29.888,-125.513,2029,-86.33,10.23
-26.449,-125.457,2029,-85.08,8.28
-23.01,-125.4,2029,-84.11,6.61
-19.671,-125.231,2029,-83.25,5.95
-16.334,-125.284,2029,-82.47,5.67
-13.0,-125.447,2029,-88.24,11.34
-9.666,-125.611,2029,-87.32,10.82
-6.432,-125.772,2029,-87.1,9.1
-3.199,-125.934,2029,-86.64,9.74
0.137,-125.987,2029,-86.08,10.98
3.373,-126.038,2029,-85.83,10.03
6.709,-126.09,2029,-85.36,7.96
9.843,-126.14,2029,-85.41,7.01
12.977,-126.189,2029,-84.98,5.58
16.21,-126.351,2029,-84.71,5.31
19.344,-126.4,2029,-84.35,4.95
22.577,-126.562,2029,-83.25,3.85
25.711,-126.611,2029,-83.34,6.44
28.842,-126.882,2029,-83.17,6.27
31.974,-127.043,2029,-83.16,6.26
35.209,-127.094,2029,-83.19,8.99
38.444,-127.145,2029,-83.15,8.35
41.681,-127.085,2029,-83.49,9.59
45.018,-127.137,2029,-84.27,10.87
48.15,-127.298,2029,-83.42,8.82
51.383,-127.459,2029,-83.62,8.82
54.515,-127.62,2029,-83.85,8.35
57.648,-127.78,2029,-83.64,9.04
60.885,-127.72,2029,-83.76,8.96
64.12,-127.771,2029,-84.09,9.29
67.355,-127.822,2029,-84.3,10.1
70.59,-127.873,2029,-84.36,11.36
73.825,-127.924,2029,-84.95,13.75
76.959,-127.973,2029,-84.68,11.68
80.192,-128.135,2029,-84.81,9.91
83.427,-128.186,2029,-85.23,10.03
86.764,-128.239,2029,-83.49,9.69
89.899,-128.177,2029,-82.41,8.11
93.135,-128.228,2029,-83.09,8.89
96.473,-128.17,2029,-83.28,9.78
99.809,-128.222,2029,-83.19,9.79
103.044,-128.273,2029,-82.29,9.49
106.281,-128.214,2029,-83.76,11.46
109.516,-128.265,2029,-84.02,14.62
112.653,-128.092,2029,-79.36,9.46
115.793,-127.81,2029,-75.48,-2.72
118.621,-127.965,2029,-83.56,5.86
120.525,-129.103,2029,-83.06,9.56
121.593,-131.89,2029,-84.37,10.37
121.637,-135.547,2029,-84.22,2.22
120.774,-138.968,2029,-83.83,1.83
118.912,-141.598,2029,-83.35,1.35
116.266,-142.665,2029,-82.64,5.24
112.733,-142.277,2029,-83.46,6.06
109.007,-141.332,2029,-82.6,7.7
105.477,-140.722,2029,-82.4,11.2
102.045,-140.335,2029,-82.8,12.0
98.71,-140.172,2029,-83.97,13.37
95.479,-139.9,2029,-82.95,13.15
89.113,-139.578,2029,-83.37,13.47
85.881,-139.305,2029,-83.38,13.48
82.749,-139.145,2029,-83.38,13.78
79.617,-138.985,2029,-83.35,13.55
76.384,-138.823,2029,-83.42,13.32
73.251,-138.663,2029,-83.49,13.79
70.119,-138.503,2029,-82.63,12.73
66.985,-138.453,2029,-82.77,12.47
63.851,-138.404,2029,-83.57,13.07
57.583,-138.305,2029,-82.79,12.49
54.449,-138.256,2029,-82.69,12.29
51.315,-138.206,2029,-82.54,11.44
48.181,-138.157,2029,-81.94,10.14
45.15,-137.998,2029,-81.69,10.19
41.915,-137.947,2029,-81.24,9.64
38.782,-137.787,2029,-81.18,9.38
35.748,-137.85,2029,-82.92,11.32
32.715,-137.802,2029,-80.37,8.67
29.581,-137.753,2029,-79.62,7.32
26.447,-137.704,2029,-80.87,8.77
23.311,-137.765,2029,-82.39,8.99
20.177,-137.715,2029,-84.43,10.63
17.041,-137.777,2029,-84.58,11.28
13.907,-137.727,2029,-85.0,12.4
10.773,-137.678,2029,-85.09,12.59
7.538,-137.627,2029,-85.65,13.05
4.404,-137.578,2029,-86.09,12.99
1.27,-137.528,2029,-86.47,11.57
-1.864,-137.479,2029,-86.88,12.48
-5.099,-137.428,2029,-87.56,14.26
-8.235,-137.489,2029,-83.01,9.01
-11.369,-137.44,2029,-83.53,8.33
-14.604,-137.389,2029,-73.94,-1.86
-17.738,-137.339,2029,-76.7,0.1
-20.874,-137.401,2029,-76.83,-0.47
-24.111,-137.461,2029,-86.97,9.67
-27.245,-137.411,2029,-77.09,-2.21
-30.48,-137.36,2029,-77.36,-4.14
-33.614,-137.311,2029,-77.36,-7.04
-36.849,-137.26,2029,-94.98,10.48
-39.985,-137.321,2029,-96.34,12.74
-43.119,-137.272,2029,-97.97,16.87
-46.247,-136.89,2029,-99.37,18.17
-49.38,-136.73,2029,-100.75,12.25
-53.272,-139.882,2029,-103.3,18.9
-53.833,-143.419,2029,-97.43,11.33
-53.386,-147.082,2029,-97.08,12.48
-51.918,-150.208,2029,-95.37,10.77
-49.417,-151.909,2029,-102.72,19.42
-42.329,-151.356,2029,-99.73,13.53
-38.883,-150.857,2029,-97.99,13.39
-35.34,-150.58,2029,-96.61,14.61
-31.902,-150.634,2029,-77.25,-1.95
-28.565,-150.576,2029,-74.25,-4.85
-25.228,-150.629,2029,-92.07,15.17
-21.89,-150.57,2029,-90.03,13.33
-18.655,-150.621,2029,-88.13,11.23
-15.319,-150.674,2029,-86.52,9.92
-12.086,-150.836,2029,-84.9,7.8
-8.851,-150.887,2029,-85.04,9.14
-5.615,-150.938,2029,-84.47,10.17
-2.379,-150.878,2029,-83.87,9.67
0.855,-151.04,2029,-83.57,8.97
3.989,-151.089,2029,-87.2,12.0
7.121,-151.249,2029,-86.42,11.22
13.488,-151.461,2029,-85.75,10.35
16.621,-151.621,2029,-85.26,9.66
19.856,-151.672,2029,-84.45,9.35
22.992,-151.61,2029,-84.54,10.04
26.126,-151.66,2029,-84.34,9.64
29.258,-151.82,2029,-84.05,9.05
32.491,-151.982,2029,-83.79,7.69
35.625,-152.031,2029,-83.49,1.89
38.86,-152.082,2029,-83.02,4.72
42.096,-152.133,2029,-82.89,6.29
45.432,-152.186,2029,-82.52,6.62
48.564,-152.346,2029,-82.37,6.37
51.696,-152.506,2029,-82.17,6.17
54.829,-152.666,2029,-82.68,-1.12
61.198,-152.767,2029,-82.55,3.55
64.332,-152.816,2029,-82.33,6.33
67.466,-152.865,2029,-82.42,7.12
70.6,-152.915,2029,-82.45,0.05
73.837,-152.855,2029,-82.18,0.28
76.971,-152.904,2029,-82.37,0.47
80.206,-152.955,2029,-82.24,0.34
83.34,-153.005,2029,-82.09,5.79
86.476,-152.943,2029,-82.01,5.21
89.711,-152.994,2029,-82.04,5.64
92.944,-153.156,2029,-81.95,5.55
96.08,-153.095,2029,-82.98,7.78
99.313,-153.256,2029,-82.04,5.14
102.548,-153.307,2029,-82.96,6.86
105.783,-153.358,2029,-82.14,6.24
109.018,-153.409,2029,-82.29,4.49
112.257,-153.239,2029,-83.32,7.72
115.396,-152.956,2029,-83.16,10.86
117.919,-153.328,2029,-83.57,10.97
119.512,-154.904,2029,-83.14,2.04
120.272,-158.019,2029,-83.26,1.56
120.113,-161.673,2029,-82.62,0.92
118.947,-165.089,2029,-82.07,5.17
116.991,-167.275,2029,-82.05,5.15
114.15,-167.895,2029,-81.94,5.04
110.521,-167.173,2029,-82.04,3.94
106.794,-166.228,2029,-82.19,4.09
103.364,-165.73,2029,-81.25,-2.25
100.033,-165.345,2029,-82.18,0.78
96.799,-165.184,2029,-82.08,10.88
93.566,-165.022,2029,-82.39,10.19
87.199,-164.811,2029,-82.24,7.04
84.068,-164.54,2029,-82.15,6.15
81.039,-164.271,2029,-82.14,8.74
77.906,-164.11,2029,-82.31,6.51
74.873,-164.063,2029,-81.88,6.58
71.842,-163.904,2029,-81.98,8.48
68.809,-163.856,2029,-82.01,10.01
65.677,-163.696,2029,-82.11,9.11
62.646,-163.537,2029,-82.26,10.26
59.615,-163.379,2029,-82.44,6.44
56.582,-163.331,2029,-81.99,5.99
53.448,-163.282,2029,-82.33,3.83
50.417,-163.123,2029,-82.76,5.26
47.384,-163.075,2029,-83.19,5.59
44.353,-162.917,2029,-83.11,7.91
41.117,-162.866,2029,-83.44,9.94
38.086,-162.707,2029,-83.78,10.38
35.156,-162.55,2029,-83.78,9.98
32.123,-162.502,2029,-84.18,9.98
29.092,-162.344,2029,-84.59,10.29
22.925,-162.247,2029,-85.23,10.33
19.892,-162.199,2029,-85.6,10.3
13.525,-161.988,2029,-86.42,11.22
7.156,-161.887,2029,-84.19,9.69
3.921,-161.836,2029,-84.44,9.94
0.687,-161.674,2029,-85.13,10.13
-2.443,-161.403,2029,-85.44,9.84
-5.577,-161.354,2029,-86.39,10.49
-8.71,-161.194,2029,-87.27,10.77
-11.947,-161.254,2029,-87.82,11.42
-15.182,-161.203,2029,-87.88,11.38
-18.316,-161.153,2029,-91.5,14.2
-21.45,-161.104,2029,-92.57,13.57
-24.584,-161.054,2029,-93.93,13.53
-27.719,-161.116,2029,-94.71,11.41
-30.853,-161.066,2029,-95.96,10.26
-34.089,-161.015,2029,-97.49,-18.71
-40.559,-160.913,2029,-100.3,15.2
-46.822,-160.482,2029,-103.66,16.76
-53.841,-163.142,2029,-96.41,9.81
-54.402,-166.679,2029,-97.4,-8.1
-43.716,-175.157,2029,-104.61,14.51
-40.268,-174.547,2029,-102.61,13.51
-36.625,-174.383,2029,-100.91,13.51
-33.188,-174.437,2029,-99.31,14.51
-29.749,-174.38,2029,-97.62,4.22
-26.413,-174.433,2029,-96.31,1.51
-23.075,-174.375,2029,-95.18,-22.82
-19.738,-174.427,2029,-94.02,6.92
-16.503,-174.478,2029,-92.78,6.38
-13.167,-174.531,2029,-91.73,5.43
-9.932,-174.582,2029,-89.84,4.94
-3.362,-174.796,2029,-88.2,3.8
-0.127,-174.847,2029,-87.5,4.3
3.108,-174.898,2029,-86.31,-28.09
6.242,-174.948,2029,-86.02,0.92
9.477,-174.999,2029,-85.28,-0.12
12.712,-175.05,2029,-84.96,-6.74
16.048,-175.102,2029,-87.38,2.68
19.181,-175.262,2029,-86.94,1.34
22.315,-175.312,2029,-86.24,5.84
25.449,-175.361,2029,-85.87,6.17
28.684,-175.412,2029,-85.3,6.0
31.816,-175.572,2029,-85.11,7.01
34.952,-175.511,2029,-77.14,-1.36
38.187,-175.562,2029,-76.59,-0.41
41.321,-175.611,2029,-84.36,5.86
44.556,-175.662,2029,-83.78,3.48
47.789,-175.824,2029,-83.73,4.73
50.924,-175.874,2029,-83.24,3.44
54.058,-175.923,2029,-83.18,0.68
60.326,-176.022,2029,-82.68,3.68
63.561,-176.073,2029,-82.47,3.47
66.796,-176.124,2029,-81.76,0.86
70.031,-176.175,2029,-81.53,-0.67
76.501,-176.277,2029,-81.52,-10.28
86.105,-176.428,2029,-82.03,2.53
89.342,-176.368,2029,-81.46,2.16
92.476,-176.418,2029,-81.72,2.42
95.711,-176.469,2029,-82.02,1.62
98.947,-176.52,2029,-81.87,1.47
105.415,-176.732,2029,-81.87,3.17
108.549,-176.782,2029,-81.51,3.31
111.688,-176.499,2029,-81.45,7.05
114.927,-176.328,2029,-81.88,6.58
117.245,-176.808,2029,-81.79,-38.21
119.393,-181.717,2029,-81.75,0.45
119.032,-185.368,2029,-81.59,0.29
117.768,-188.561,2029,-81.5,0.2
115.713,-190.634,2029,-81.23,-2.97
112.875,-191.033,2029,-81.33,-3.97
109.347,-190.312,2029,-82.08,-2.42
105.722,-189.369,2029,-81.42,2.22
102.293,-188.761,2029,-81.86,2.26
98.859,-188.485,2029,-81.53,-4.07
79.86,-187.742,2029,-82.32,3.82
76.728,-187.582,2029,-82.16,2.76
73.593,-187.533,2029,-82.74,3.34
70.364,-187.15,2029,-82.62,3.22
67.233,-186.879,2029,-82.88,3.48
64.202,-186.72,2029,-82.9,5.1
61.169,-186.672,2029,-83.26,6.26
55.004,-186.464,2029,-83.89,12.19
51.971,-186.417,2029,-84.29,11.59
48.938,-186.369,2029,-84.11,11.01
45.905,-186.321,2029,-84.33,10.73
42.771,-186.272,2029,-82.44,8.94
39.637,-186.222,2029,-77.4,4.0
36.505,-186.062,2029,-78.04,4.54
33.473,-185.903,2029,-78.6,4.3
30.439,-185.966,2029,-86.14,11.74
27.408,-185.808,2029,-86.64,11.94
24.274,-185.758,2029,-87.04,12.94
21.242,-185.6,2029,-84.96,10.46
18.11,-185.44,2029,-85.31,10.41
14.981,-185.058,2029,-85.91,11.41
11.95,-184.899,2029,-86.35,11.75
8.816,-184.85,2029,-87.14,11.74
5.783,-184.802,2029,-87.57,11.47
-0.483,-184.592,2029,-88.89,11.69
-6.852,-184.492,2029,-91.9,15.1
-9.986,-184.443,2029,-94.5,16.7
-13.221,-184.392,2029,-93.78,14.18
-16.457,-184.341,2029,-96.23,15.33
-19.589,-184.18,2029,-97.52,14.22
-22.723,-184.131,2029,-98.35,-16.05
-26.061,-184.189,2029,-97.42,11.92
-29.298,-184.249,2029,-98.91,13.41
-32.432,-184.2,2029,-99.86,16.46
-35.665,-184.038,2029,-102.0,17.4
-38.898,-183.876,2029,-103.34,17.64
-42.032,-183.827,2029,-103.75,18.35
-54.586,-191.163,2029,-88.59,1.89
-35.266,-197.23,2029,-105.76,18.66
-31.928,-197.172,2029,-104.25,12.75
-28.592,-197.224,2029,-102.96,-17.04
-8.977,-197.423,2029,-95.67,8.87
-5.742,-197.474,2029,-94.89,-25.11
-2.406,-197.526,2029,-93.84,7.54
0.827,-197.688,2029,-90.73,5.53
3.96,-197.848,2029,-90.05,5.25
7.195,-197.899,2029,-89.18,2.58
10.432,-197.839,2029,-88.53,-3.07
13.566,-197.889,2029,-87.75,-32.25
16.599,-197.937,2029,-87.27,4.47
19.731,-198.097,2029,-86.83,5.63
22.865,-198.146,2029,-86.31,4.81
25.896,-198.305,2029,-85.7,4.6
29.03,-198.354,2029,-86.54,4.64
32.166,-198.293,2029,-81.6,-1.5
35.401,-198.344,2029,-79.82,-2.88
38.533,-198.504,2029,-79.2,-1.9
41.667,-198.553,2029,-79.38,-2.92
44.8,-198.714,2029,-78.43,-2.87
47.932,-198.874,2029,-85.33,4.83
50.967,-198.811,2029,-85.13,3.93
57.336,-198.911,2029,-84.16,-0.04
60.47,-198.961,2029,-83.93,0.63
63.604,-199.01,2029,-83.85,1.45
66.736,-199.17,2029,-83.32,0.22
69.87,-199.219,2029,-82.81,-1.69
73.002,-199.38,2029,-83.11,0.61
76.136,-199.429,2029,-83.07,2.97
79.371,-199.48,2029,-82.81,3.01
85.737,-199.802,2029,-82.49,-20.51
-196.943,-35.786,2029,-100.51,16.91
-193.394,-35.177,2029,-91.15,6.15
-190.033,-33.679,2029,-100.61,15.11
-187.978,-31.606,2029,-97.9,15.2
-190.083,-17.612,2029,-91.48,7.68
-190.229,-14.064,2029,-86.53,-15.87
-190.173,-10.519,2029,-87.01,-4.09
-190.119,-7.085,2029,-85.61,-1.19
-190.168,-3.76,2029,-85.41,-30.49
-190.363,3.113,2029,-87.92,-11.88
-190.31,6.437,2029,-85.29,1.89
-190.256,9.871,2029,-89.99,5.69
-189.831,75.239,2029,-85.75,-9.15
-189.779,78.562,2029,-85.37,-18.93
-189.829,81.776,2029,-85.65,-17.75
-189.777,85.099,2029,-85.54,3.54
-189.773,91.748,2029,-85.95,1.15
-189.72,95.071,2029,-85.96,-1.44
-189.668,98.394,2029,-86.58,0.38
-189.718,101.608,2029,-87.01,1.51
-189.458,118.114,2029,-89.04,4.84
-189.407,121.327,2029,-89.33,6.03
-189.456,124.652,2029,-89.66,2.06
-189.404,127.975,2029,-90.13,5.53
-189.353,131.187,2029,-89.93,5.43
-189.401,134.512,2029,-91.06,5.86
-189.349,137.836,2029,-91.67,-23.93
-189.298,141.048,2029,-89.88,0.18
-188.991,154.118,2029,-93.98,4.88
-189.041,157.332,2029,-94.22,6.12
-188.989,160.656,2029,-94.95,7.55
-188.938,163.868,2029,-94.77,9.37
-188.888,167.081,2029,-92.13,3.83
-188.683,173.615,2029,-94.8,4.6
-188.633,176.827,2029,-92.88,4.28
-188.582,180.04,2029,-81.91,-7.49
-188.529,183.363,2029,-88.87,1.97
-188.529,189.79,2029,-99.38,13.08
-188.478,193.002,2029,-99.92,11.22
-188.428,196.215,2029,-100.31,12.71
-188.375,199.538,2029,-100.74,9.44
-174.36,196.99,2029,-103.21,17.61
-174.412,193.667,2029,-103.04,17.44
-174.517,187.02,2029,-101.78,7.38
-174.519,180.483,2029,-100.51,18.21
-174.469,177.269,2029,-100.15,17.35
-174.521,173.945,2029,-91.8,9.6
-174.471,170.731,2029,-94.88,11.88
-174.42,167.517,2029,-98.73,17.33
-174.372,164.192,2029,-93.45,11.05
-174.422,160.98,2029,-93.63,14.73
-174.473,157.767,2029,-95.38,13.08
-174.423,154.553,2029,-81.55,-1.25
-174.475,151.23,2029,-92.44,10.64
-174.425,148.016,2029,-92.96,10.26
-174.477,144.692,2029,-93.22,10.92
-174.429,141.367,2029,-93.25,8.35
-174.481,138.044,2029,-93.11,11.31
-174.431,134.83,2029,-92.81,8.11
-174.481,131.618,2029,-92.4,10.6
-174.433,128.293,2029,-91.76,7.26
-174.384,124.968,2029,-91.39,7.29
-174.435,121.755,2029,-89.01,6.71
-174.384,118.541,2029,-88.08,5.38
-174.435,115.329,2029,-86.82,6.22
-174.385,112.114,2029,-86.3,6.1
-174.334,108.9,2029,-84.88,2.48
-174.284,105.686,2029,-84.4,2.0
-174.235,102.361,2029,-83.1,-0.6
-174.286,99.149,2029,-86.43,4.33
-174.235,95.935,2029,-84.28,1.18
-174.387,92.724,2029,-86.36,3.76
-174.44,89.4,2029,-85.87,5.07
-174.49,86.188,2029,-85.56,3.96
-174.541,82.975,2029,-85.12,3.62
-174.541,76.549,2029,-84.52,3.02
-174.493,73.224,2029,-84.36,1.56
-174.343,69.897,2029,-84.24,2.64
-174.394,66.685,2029,-84.28,7.88
-174.444,63.472,2029,-84.24,4.74
-174.394,60.258,2029,-84.68,8.38
-174.446,56.935,2029,-85.21,7.51
-174.6,53.613,2029,-86.1,10.1
-174.65,50.4,2029,-87.49,12.69
-174.802,47.19,2029,-88.97,10.47
-174.853,43.977,2029,-92.3,14.8
-174.804,40.652,2029,-98.85,18.65
-174.855,37.44,2029,-99.24,19.74
-174.805,34.225,2029,-100.24,21.44
-174.754,31.011,2029,-103.97,23.57
-174.805,27.799,2029,-89.04,13.54
-174.856,24.586,2029,-84.89,7.99
-174.906,21.374,2029,-84.42,9.02
-174.957,18.161,2029,-85.59,10.49
-175.008,14.949,2029,-85.84,11.34
-174.959,11.624,2029,-83.95,7.15
-174.909,8.41,2029,-86.74,11.24
-174.959,5.197,2029,-87.13,9.43
-174.909,1.983,2029,-88.81,11.21
-174.959,-1.23,2029,-88.27,10.07
-174.909,-4.444,2029,-90.1,12.2
-174.758,-7.659,2029,-85.71,11.71
-174.608,-10.986,2029,-82.23,5.13
-174.456,-14.202,2029,-85.24,8.84
-174.406,-17.416,2029,-88.52,7.62
-174.458,-20.739,2029,-86.35,6.55
-174.865,-27.27,2029,-87.28,6.88
-175.322,-30.587,2029,-90.07,10.87
-175.065,-33.583,2029,-92.57,14.67
-173.685,-35.821,2029,-98.12,17.72
-170.776,-37.307,2029,-90.63,7.63
-167.145,-37.918,2029,-87.92,7.72
-163.501,-37.643,2029,-89.73,8.83
-160.042,-36.368,2029,-101.97,19.77
-157.682,-34.189,2029,-102.21,24.31
-156.929,-31.32,2029,-109.42,26.22
-157.375,-27.546,2029,-103.67,20.97
-158.327,-23.764,2029,-106.38,26.88
-158.977,-20.097,2029,-106.16,26.06
-159.323,-16.435,2029,-107.29,28.89
-159.47,-12.887,2029,-118.25,35.95
-159.618,-9.45,2029,-110.08,29.28
-159.664,-6.014,2029,-106.85,24.65
-159.813,-2.577,2029,-104.18,22.08
-159.859,0.859,2029,-92.38,11.78
-159.908,4.184,2029,-109.26,30.36
-159.957,7.509,2029,-115.68,33.58
-160.004,10.945,2029,-114.58,31.58
-160.052,14.269,2029,-110.72,28.52
-160.0,17.593,2029,-86.06,4.76
-159.947,20.916,2029,-86.13,-2.87
-159.945,27.454,2029,-117.82,33.32
-159.994,30.778,2029,-91.03,-7.37
-160.045,33.993,2029,-99.69,-15.41
-159.992,37.316,2029,-91.56,-28.14
-160.043,40.53,2029,-86.29,-17.21
-159.99,43.853,2029,-85.61,2.71
-160.04,47.067,2029,-84.36,0.46
-159.988,50.391,2029,-83.6,0.4
-159.936,53.714,2029,-82.62,-1.78
-159.885,56.927,2029,-82.58,2.78
-159.833,60.25,2029,-83.16,0.56
-159.881,63.575,2029,-82.31,-0.39
-159.93,66.9,2029,-83.09,0.99
-159.879,70.112,2029,-83.46,0.86
-159.827,73.436,2029,-84.44,0.14
-159.877,76.65,2029,-84.94,1.74
-159.825,79.973,2029,-85.45,1.65
-159.875,83.187,2029,-85.95,1.35
-159.772,89.723,2029,-86.73,3.23
-159.721,92.935,2029,-87.73,1.93
-159.669,96.259,2029,-87.2,0.0
-159.616,99.582,2029,-86.36,-0.34
-159.667,102.796,2029,-86.0,-0.5
-159.616,106.009,2029,-82.81,-4.19
-159.564,109.332,2029,-85.31,0.51
-159.56,122.407,2029,-90.4,7.2
-159.509,125.619,2029,-90.1,3.6
-159.406,132.155,2029,-95.35,8.55
-159.355,135.368,2029,-96.0,10.5
-159.304,138.58,2029,-96.9,8.9
-159.353,141.905,2029,-97.76,9.96
-159.404,145.119,2029,-98.37,4.27
-159.353,148.332,2029,-99.24,8.74
-159.403,151.546,2029,-99.72,8.22
-159.555,154.762,2029,-100.19,12.89
-159.502,158.085,2029,-98.69,12.89
-159.553,161.299,2029,-101.2,14.0
-159.502,164.512,2029,-101.7,14.0
-159.552,167.726,2029,-102.24,18.04
-159.502,170.938,2029,-103.26,16.76
-159.451,174.151,2029,-103.9,17.6
-159.4,177.363,2029,-104.34,18.24
-159.198,183.787,2029,-105.34,-0.66
-158.995,190.21,2029,-107.0,19.8
-158.945,193.423,2029,-107.26,19.76
-158.995,196.637,2029,-107.04,20.04
-158.945,199.85,2029,-107.98,19.88
-144.101,198.507,2029,-111.35,29.35
-144.153,195.184,2029,-110.76,29.06
-144.204,191.971,2029,-105.86,24.26
-144.255,188.759,2029,-109.86,29.16
-144.306,185.546,2029,-109.54,28.84
-144.356,182.334,2029,-109.02,28.32
-144.409,179.011,2029,-108.46,27.56
-144.358,175.796,2029,-98.01,16.11
-144.409,172.584,2029,-107.69,25.69
-144.46,169.371,2029,-100.32,18.32
-144.512,166.048,2029,-99.82,15.92
-144.563,162.836,2029,-106.13,23.73
-144.613,159.623,2029,-105.73,22.23
-144.767,156.301,2029,-105.29,22.69
-144.818,153.089,2029,-104.88,24.38
-144.767,149.875,2029,-104.07,16.87
-144.818,146.662,2029,-103.49,9.09
-144.769,143.337,2029,-102.59,20.49
-144.719,140.123,2029,-96.71,15.81
-144.769,136.911,2029,-98.99,18.09
-144.82,133.698,2029,-100.63,18.13
-144.922,127.273,2029,-98.39,19.09
-144.873,123.948,2029,-97.27,18.77
-144.924,120.736,2029,-96.62,16.12
-144.873,117.521,2029,-93.57,10.67
-144.824,114.197,2029,-92.21,11.71
-144.875,110.984,2029,-89.72,11.22
-144.825,107.77,2029,-91.73,13.23
-144.776,104.445,2029,-93.55,5.05
-144.727,101.12,2029,-92.42,5.62
-144.78,97.797,2029,-88.17,5.27
-144.933,94.475,2029,-89.05,6.15
-144.984,91.262,2029,-89.56,6.66
-145.038,87.828,2029,-89.34,7.64
-144.988,84.614,2029,-88.79,3.79
-144.941,81.179,2029,-88.18,7.98
-144.892,77.854,2029,-87.57,9.27
-144.844,74.529,2029,-87.03,9.23
-144.795,71.204,2029,-86.27,9.47
-144.847,67.881,2029,-85.58,6.18
-144.9,64.557,2029,-84.57,7.57
-144.95,61.345,2029,-84.22,6.02
-144.902,58.02,2029,-82.91,5.11
-144.954,54.697,2029,-82.75,2.35
-144.906,51.372,2029,-82.98,1.48
-144.855,48.158,2029,-82.8,5.4
-144.906,44.945,2029,-82.93,7.73
-144.958,41.622,2029,-83.16,9.56
-145.009,38.409,2029,-84.38,9.18
-145.06,35.197,2029,-84.14,12.94
-145.009,31.982,2029,-83.78,10.18
-145.06,28.77,2029,-86.76,11.16
-145.011,25.445,2029,-92.46,20.16
-145.062,22.233,2029,-100.3,29.6
-145.113,19.02,2029,-89.37,17.07
-145.266,15.698,2029,-111.07,35.27
-145.317,12.486,2029,-90.35,17.85
-145.369,9.162,2029,-90.35,19.35
-145.319,5.948,2029,-110.9,36.7
-145.27,2.623,2029,-105.61,29.21
-145.22,-0.591,2029,-112.28,35.98
-145.169,-3.805,2029,-112.33,36.93
-145.222,-7.128,2029,-112.83,39.13
-145.272,-10.341,2029,-108.53,35.83
-145.475,-16.764,2029,-104.87,23.67
-145.424,-19.978,2029,-108.71,29.81
-145.475,-23.191,2029,-100.48,25.58
-145.779,-29.613,2029,-103.91,30.11
-146.134,-32.931,2029,-101.44,27.64
-145.673,-35.709,2029,-100.81,24.71
-140.97,-38.885,2029,-89.74,11.74
-110.92,-44.235,2029,-92.71,14.01
-110.817,-44.126,2029,-92.71,12.51
-111.321,-44.007,2029,-92.11,14.11
-113.137,-43.757,2029,-87.25,8.75
-116.472,-43.593,2029,-87.36,10.56
-119.808,-43.541,2029,-83.26,5.46
-122.94,-43.38,2029,-83.02,4.72
-129.304,-42.948,2029,-83.08,1.38
-132.434,-42.677,2029,-83.07,3.47
-135.57,-42.738,2029,-83.85,-1.45
-141.634,-42.531,2029,-87.16,3.56
-144.564,-42.374,2029,-89.71,0.41
-147.597,-42.327,2029,-97.15,-20.05
-150.628,-42.168,2029,-97.03,9.23
-153.659,-42.009,2029,-98.03,1.83
-156.588,-41.741,2029,-97.11,15.11
-159.619,-41.583,2029,-99.32,14.92
-165.58,-41.267,2029,-88.94,10.74
-168.512,-41.221,2029,-108.58,24.48
-171.442,-41.064,2029,-102.92,20.52
-174.475,-41.016,2029,-95.68,18.58
-177.403,-40.748,2029,-98.06,15.76
-180.434,-40.59,2029,-100.88,20.08
-183.363,-40.322,2029,-98.34,16.54
-186.192,-40.166,2029,-97.31,13.41
-189.223,-40.008,2029,-102.31,19.31
-192.053,-39.963,2029,-101.55,17.45
-194.886,-40.029,2029,-101.06,15.66
-197.717,-39.984,2029,-99.14,13.64
-199.996,-56.237,2029,-100.58,15.08
-197.17,-56.614,2029,-106.64,20.64
-194.242,-56.882,2029,-107.22,13.52
-191.409,-56.816,2029,-106.67,20.17
-188.376,-56.863,2029,-106.64,22.04
-185.544,-56.797,2029,-101.88,-0.92
-182.612,-56.844,2029,-104.41,18.31
-179.682,-57.001,2029,-105.7,18.5
-173.82,-57.204,2029,-102.64,10.94
-170.888,-57.25,2029,-98.67,10.07
-168.058,-57.295,2029,-104.33,17.43
-165.126,-57.341,2029,-98.34,6.84
-162.297,-57.496,2029,-94.19,-15.41
-159.365,-57.543,2029,-91.07,-7.03
-156.432,-57.478,2029,-89.1,-17.4
